Id,employeenumber,WFO,WFH,Travel,Leaves,NoSwipe,month,year,is_active,CreatedBy,ModifiedBy,CreatedDate,ModifiedDate
689,31624341,17,0,0,2,4,7,2025,1,34852320,34852320,2025-08-01 10:59:07.183,2025-08-01 10:59:07.307
690,34952445,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 10:59:24.903,2025-08-19 10:53:38.713
691,31015525,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 10:59:36.170,2025-08-17 19:53:55.803
692,35605309,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:00:15.913,2025-08-01 11:00:41.793
693,35017604,12,0,0,5,6,7,2025,1,34852320,34852320,2025-08-01 11:00:53.667,2025-08-18 09:04:33.800
694,30314758,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 11:00:54.217,2025-08-19 10:44:00.933
695,35580558,8,0,0,10,5,7,2025,1,34852320,34852320,2025-08-01 11:00:59.107,2025-08-17 12:51:27.947
696,32104277,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 11:01:00.793,2025-08-19 11:23:27.280
697,32282002,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:01:10.467,2025-08-01 11:01:29.483
698,34605277,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:01:37.330,2025-08-19 11:15:20.523
699,35541486,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:01:46.363,2025-08-01 11:02:08.477
700,35347847,17,0,0,3,3,7,2025,1,34852320,34852320,2025-08-01 11:01:59.223,2025-08-01 11:01:59.287
701,32174101,14,0,0,2,7,7,2025,1,34852320,NULL,2025-08-01 11:02:12.397,NULL
702,35348285,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:02:35.667,2025-08-01 11:05:26.437
703,30291407,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:02:39.400,2025-08-18 21:21:05.953
704,32564387,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:02:42.197,2025-08-18 23:34:07.947
705,31599173,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:02:54.387,2025-08-19 11:13:27.713
706,31689245,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:03:07.073,2025-08-19 11:01:53.450
707,32160811,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:03:35.440,2025-08-13 12:38:32.747
708,35805548,14,0,0,0,9,7,2025,1,34852320,NULL,2025-08-01 11:03:36.377,NULL
709,33287728,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:03:45.113,2025-08-13 15:36:10.203
710,31735873,23,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 11:04:14.210,2025-08-01 11:04:14.287
711,32544088,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:04:22.600,2025-08-18 13:01:10.603
712,35842721,12,0,0,0,11,7,2025,1,34852320,34852320,2025-08-01 11:04:37.947,2025-08-01 11:04:40.273
713,31619669,9,4,0,7,7,7,2025,1,34852320,34852320,2025-08-01 11:04:39.320,2025-08-01 11:04:39.383
714,34564800,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:05:25.513,2025-08-18 10:14:22.670
715,34640041,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:05:33.187,2025-08-18 09:15:54.960
716,34922594,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:07:11.123,2025-08-17 19:19:28.890
717,34639918,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:07:45.893,2025-08-19 11:03:24.677
718,30381845,16,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 11:08:12.380,2025-08-19 11:04:29.123
719,35427742,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:08:31.617,2025-08-19 10:03:04.373
720,34854122,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:08:41.837,2025-08-19 08:03:58.347
721,33881194,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 11:08:42.663,2025-08-11 10:48:01.980
722,28401001,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:08:44.663,2025-08-01 11:08:44.757
723,34559353,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:08:46.867,2025-08-01 11:08:46.977
724,34191936,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:08:59.337,2025-08-18 14:38:49.340
725,34983037,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:09:03.667,2025-08-11 11:30:07.567
726,33345657,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:09:18.310,2025-08-01 11:09:22.733
727,30994363,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 11:09:28.657,2025-08-18 10:42:07.407
728,34173046,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:09:29.453,2025-08-01 11:09:29.530
729,35801533,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:10:04.943,2025-08-14 11:43:27.440
730,30280339,15,0,1,1,6,7,2025,1,34852320,34852320,2025-08-01 11:10:16.910,2025-08-06 23:07:23.097
731,35926748,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 11:10:31.693,2025-08-01 11:11:09.620
732,34745857,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 11:10:43.070,2025-08-05 10:10:03.303
733,35844907,13,0,0,4,6,7,2025,1,34852320,34852320,2025-08-01 11:10:51.773,2025-08-14 10:40:29.300
734,35538784,24,0,0,0,2,7,2025,1,34852320,34852320,2025-08-01 11:11:01.197,2025-08-01 11:11:01.290
735,31311205,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:11:13.340,2025-08-18 22:20:42.223
736,34562474,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:11:20.260,2025-08-19 11:42:19.040
737,33897454,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:11:49.670,2025-08-17 10:45:05.313
738,30254073,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:12:03.657,2025-08-18 19:26:14.723
739,35373880,6,1,0,10,7,7,2025,1,34852320,34852320,2025-08-01 11:12:04.707,2025-08-18 23:29:36.507
740,34845017,12,2,0,5,6,7,2025,1,34852320,34852320,2025-08-01 11:12:05.533,2025-08-17 21:48:09.160
741,33686244,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:12:25.163,2025-08-19 09:47:34.577
742,33185552,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:13:09.373,2025-08-19 09:41:51.987
743,34726164,18,0,0,2,3,7,2025,1,34852320,34852320,2025-08-01 11:13:09.577,2025-08-19 11:13:57.953
744,30473005,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:13:28.140,2025-08-19 10:57:34.197
745,32773856,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:14:08.723,2025-08-18 19:29:32.547
746,34708022,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:14:30.633,2025-08-18 13:31:08.367
747,35819793,16,0,0,0,8,7,2025,1,34852320,34852320,2025-08-01 11:14:38.027,2025-08-18 21:12:42.297
748,32484115,5,0,0,10,6,7,2025,1,34852320,34852320,2025-08-01 11:14:50.153,2025-08-18 14:41:19.323
749,34130789,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:14:50.980,2025-08-19 10:11:16.173
750,34977936,23,0,0,0,0,7,2025,1,34852320,NULL,2025-08-01 11:15:11.797,NULL
751,34532337,11,0,5,0,7,7,2025,1,34852320,34852320,2025-08-01 11:15:33.363,2025-08-03 13:49:56.277
752,31603550,15,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:16:17.257,2025-08-11 06:49:55.687
753,31251573,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:17:00.263,2025-08-18 11:04:30.827
754,34130253,9,5,0,7,7,7,2025,1,34852320,34852320,2025-08-01 11:17:08.263,2025-08-18 17:40:01.493
755,33561271,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:17:38.580,2025-08-01 11:19:11.993
756,30230045,17,0,0,2,4,7,2025,1,34852320,34852320,2025-08-01 11:17:40.610,2025-08-14 21:22:42.887
757,34927465,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:17:48.250,2025-08-06 15:18:23.750
758,33981371,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:18:02.957,2025-08-19 07:52:42.950
759,31659544,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:18:21.943,2025-08-18 20:31:23.397
760,30241685,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 11:18:28.223,2025-08-11 07:20:58.930
761,34723620,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:18:32.960,2025-08-17 20:30:41.763
762,35126238,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:18:33.680,2025-08-01 11:18:33.803
763,34686974,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:18:38.477,2025-08-07 20:35:57.197
764,32564289,14,0,2,1,6,7,2025,1,34852320,34852320,2025-08-01 11:19:28.810,2025-08-15 13:05:46.760
765,28302384,8,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 11:19:31.183,2025-08-06 09:41:08.867
766,31594392,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:19:40.263,2025-08-18 17:19:03.320
767,35761185,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:20:00.220,2025-08-19 11:30:23.330
768,34944026,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:20:04.283,2025-08-18 10:41:16.840
769,31091844,14,0,3,0,7,7,2025,1,34852320,34852320,2025-08-01 11:20:12.737,2025-08-05 17:27:39.457
770,34170352,8,4,0,8,7,7,2025,1,34852320,34852320,2025-08-01 11:20:17.190,2025-08-19 08:32:45.990
771,34753017,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 11:20:18.877,2025-08-19 07:45:57.877
772,28401016,14,0,0,0,9,7,2025,1,34852320,34852320,2025-08-01 11:20:57.540,2025-08-13 12:15:28.670
773,34692869,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:21:01.573,2025-08-01 11:21:27.550
774,34594396,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:21:15.767,2025-08-19 08:59:52.937
775,32566250,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:22:09.037,2025-08-01 11:27:54.853
776,32029457,8,0,23,0,0,7,2025,1,34852320,34852320,2025-08-01 11:22:10.163,2025-08-11 10:05:58.230
777,34811151,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 11:22:18.210,2025-08-18 09:59:38.057
778,35351289,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:22:23.010,2025-08-01 11:22:23.163
779,35331612,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:22:25.103,2025-08-01 11:22:42.807
780,31663888,9,3,0,7,7,7,2025,1,34852320,34852320,2025-08-01 11:22:54.077,2025-08-13 10:26:38.203
781,35326361,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 11:22:56.340,2025-08-08 13:04:08.920
782,30279537,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:23:27.157,2025-08-19 11:20:59.243
783,33873817,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:24:07.833,2025-08-17 21:42:05.273
784,34667600,20,0,1,2,0,7,2025,1,34852320,34852320,2025-08-01 11:24:12.333,2025-08-12 18:54:17.130
785,35083596,21,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 11:24:19.993,2025-08-09 16:58:00.903
786,33349172,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:24:38.357,2025-08-18 15:50:21.227
787,30269913,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:24:49.013,2025-08-01 11:25:04.907
788,34759752,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:24:53.530,2025-08-18 18:35:02.503
789,33149548,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:25:12.457,2025-08-01 11:34:33.210
790,35788433,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:25:33.020,2025-08-07 21:03:38.200
791,30983589,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:25:37.630,2025-08-18 13:15:22.727
792,30792456,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 11:26:14.870,2025-08-04 11:58:15.150
793,30263018,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 11:26:20.543,2025-08-15 21:22:41.450
794,35078263,12,0,13,2,2,7,2025,1,34852320,34852320,2025-08-01 11:26:32.903,2025-08-01 11:28:01.667
795,34983545,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:26:46.233,2025-08-16 07:50:34.290
796,34778241,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:26:52.983,2025-08-18 10:11:39.120
797,35126292,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 11:26:59.470,2025-08-11 15:25:36.887
798,34810394,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:27:17.833,2025-08-01 11:27:18.053
799,34600192,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:27:38.243,2025-08-01 11:27:38.320
800,30262901,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:27:40.430,2025-08-19 08:19:14.123
801,31056678,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 11:27:57.337,2025-08-01 11:28:04.213
802,35828131,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:27:58.727,2025-08-19 10:54:49.737
803,35390120,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:28:01.133,2025-08-19 06:06:22.030
804,34750298,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:28:03.590,2025-08-18 08:35:46.587
805,34936598,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:28:16.247,2025-08-01 11:28:16.417
806,35532762,13,0,2,1,7,7,2025,1,34852320,34852320,2025-08-01 11:28:38.657,2025-08-04 06:31:41.990
807,30963850,0,13,0,16,7,7,2025,1,34852320,34852320,2025-08-01 11:28:44.267,2025-08-04 01:10:53.330
808,34882538,10,3,0,6,7,7,2025,1,34852320,34852320,2025-08-01 11:28:54.593,2025-08-18 14:25:00.910
809,35530979,21,0,0,3,0,7,2025,1,34852320,34852320,2025-08-01 11:29:22.927,2025-08-01 11:29:23.037
810,35580610,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:29:35.930,2025-08-17 20:32:11.963
811,35122866,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:29:53.273,2025-08-19 10:05:52.320
812,32109254,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 11:29:56.273,2025-08-01 11:29:56.400
813,35271589,16,0,0,1,6,7,2025,1,34852320,NULL,2025-08-01 11:30:00.743,NULL
814,35363178,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:30:04.087,2025-08-13 11:10:14.230
815,35545936,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:30:04.777,2025-08-01 11:30:06.400
816,35560507,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:30:16.107,2025-08-01 11:30:16.683
817,32796975,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:30:40.517,2025-08-10 15:10:22.217
818,31039536,11,0,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:30:46.110,2025-08-18 14:15:09.910
819,31213455,9,4,0,7,7,7,2025,1,34852320,34852320,2025-08-01 11:30:57.190,2025-08-18 13:15:27.120
820,34642691,10,0,13,0,3,7,2025,1,34852320,34852320,2025-08-01 11:31:24.380,2025-08-18 09:26:11.047
821,31178868,17,0,0,6,2,7,2025,1,34852320,34852320,2025-08-01 11:31:24.757,2025-08-14 11:07:47.023
822,35694052,19,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:31:35.570,2025-08-18 13:23:07.577
823,31531673,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:31:38.133,2025-08-12 10:35:40.393
824,34821471,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:31:53.277,2025-08-13 10:49:30.910
825,35205303,15,1,0,1,7,7,2025,1,34852320,NULL,2025-08-01 11:32:01.823,NULL
826,35538882,15,2,0,5,3,7,2025,1,34852320,NULL,2025-08-01 11:32:08.763,NULL
827,30241211,6,2,5,5,7,7,2025,1,34852320,NULL,2025-08-01 11:32:33.657,NULL
828,35651936,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:32:43.440,2025-08-09 01:37:11.083
829,34742226,13,2,0,3,7,7,2025,1,34852320,NULL,2025-08-01 11:32:46.940,NULL
830,34222109,12,0,0,2,9,7,2025,1,34852320,34852320,2025-08-01 11:32:59.363,2025-08-01 11:32:59.613
831,34188227,19,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:33:06.523,2025-08-03 21:50:22.127
832,35150512,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:33:44.670,2025-08-09 10:30:42.170
833,33299225,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:34:17.143,2025-08-13 09:47:58.153
834,34623408,9,0,0,0,14,7,2025,1,34852320,34852320,2025-08-01 11:34:43.443,2025-08-02 01:16:43.583
835,34837543,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:34:57.570,2025-08-13 16:55:13.807
836,30585368,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:34:59.617,2025-08-18 10:35:09.657
837,28301193,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:35:48.533,2025-08-18 09:18:38.527
838,35255295,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:35:58.503,2025-08-14 12:41:38.663
839,34260861,16,0,0,0,7,7,2025,1,34852320,NULL,2025-08-01 11:36:00.423,NULL
840,34228559,0,14,0,6,7,7,2025,1,34852320,34852320,2025-08-01 11:36:02.910,2025-08-18 16:18:59.647
841,33361406,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 11:36:06.847,2025-08-01 11:36:06.957
842,30262251,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 11:36:18.630,2025-08-16 11:08:20.820
843,35343832,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:36:36.587,2025-08-01 11:36:39.227
844,34993053,10,4,0,6,7,7,2025,1,34852320,34852320,2025-08-01 11:36:36.930,2025-08-01 11:41:28.657
845,34799282,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:36:42.193,2025-08-18 08:48:49.773
846,35377378,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:36:47.460,2025-08-01 11:36:47.587
847,32091600,11,3,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:36:48.430,2025-08-19 11:38:33.140
848,31571638,12,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:36:50.680,2025-08-09 09:50:27.277
849,28301318,14,0,0,0,9,7,2025,1,34852320,34852320,2025-08-01 11:36:52.587,2025-08-01 18:17:12.920
850,34807683,14,0,0,3,6,7,2025,1,34852320,NULL,2025-08-01 11:36:54.213,NULL
851,34472847,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:37:17.107,2025-08-18 12:13:11.073
852,33331779,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:37:52.143,2025-08-19 09:39:47.067
853,33552995,21,0,0,1,1,7,2025,1,34852320,34852320,2025-08-01 11:37:53.720,2025-08-04 09:43:48.000
854,35490995,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:38:59.133,2025-08-18 08:05:39.447
855,34918894,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:39:22.920,2025-08-04 09:16:47.890
856,35992550,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 11:39:27.657,2025-08-18 14:08:47.610
857,34773987,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:39:30.780,2025-08-19 08:21:58.817
858,33325599,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:39:34.173,2025-08-18 16:40:39.783
859,32065728,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:39:55.923,2025-08-18 12:28:05.720
860,34986052,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:39:57.673,2025-08-11 13:03:38.240
861,35261313,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:41:08.077,2025-08-06 15:19:18.193
862,34891797,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:41:13.547,2025-08-14 20:56:00.947
863,30248508,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:41:35.847,2025-08-08 17:36:20.187
864,34195166,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:42:36.120,2025-08-19 11:35:20.537
865,30266701,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:43:13.063,2025-08-15 06:27:21.330
866,33280752,21,0,0,0,2,7,2025,1,34852320,NULL,2025-08-01 11:43:16.893,NULL
867,35711346,14,0,0,0,9,7,2025,1,34852320,34852320,2025-08-01 11:43:26.307,2025-08-16 08:05:57.590
868,34871103,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:43:44.107,2025-08-14 12:19:35.960
869,34109704,12,0,0,5,6,7,2025,1,34852320,34852320,2025-08-01 11:43:44.393,2025-08-18 19:00:12.133
870,31342789,13,0,0,4,6,7,2025,1,34852320,34852320,2025-08-01 11:43:59.850,2025-08-18 20:51:40.677
871,35414925,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:44:00.990,2025-08-11 14:53:22.810
872,30242434,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 11:44:03.600,2025-08-19 08:38:52.583
873,32600560,11,4,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:44:25.853,2025-08-18 10:42:08.033
874,35552419,17,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:44:29.497,2025-08-15 19:47:24.980
875,32787299,16,0,0,4,3,7,2025,1,34852320,34852320,2025-08-01 11:44:42.887,2025-08-13 08:39:41.637
876,30589710,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:44:48.403,2025-08-17 21:59:01.427
877,34874100,13,0,0,6,4,7,2025,1,34852320,34852320,2025-08-01 11:45:14.970,2025-08-05 22:07:59.947
878,33297771,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:45:18.053,2025-08-19 08:53:42.627
879,34095416,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 11:45:18.443,2025-08-01 11:47:15.253
880,35360279,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:45:50.037,2025-08-19 08:57:34.673
881,31775311,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 11:46:07.697,2025-08-01 11:46:38.123
882,34907842,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 11:46:28.480,2025-08-14 16:46:32.490
883,35153886,9,4,0,7,7,7,2025,1,34852320,34852320,2025-08-01 11:47:07.050,2025-08-19 07:27:50.057
884,34054308,7,0,0,11,7,7,2025,1,34852320,34852320,2025-08-01 11:47:38.147,2025-08-18 21:53:47.557
885,30586018,9,0,5,3,6,7,2025,1,34852320,34852320,2025-08-01 11:47:43.337,2025-08-01 11:47:43.443
886,32804323,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 11:47:45.210,2025-08-13 10:10:24.580
887,34614793,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 11:47:47.743,2025-08-18 07:42:56.140
888,31219994,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 11:47:51.600,2025-08-05 09:20:51.240
889,30993863,7,0,6,6,6,7,2025,1,34852320,34852320,2025-08-01 11:48:10.043,2025-08-05 09:52:39.433
890,35107151,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:48:22.280,2025-08-11 11:11:51.657
891,33921392,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:48:23.297,2025-08-19 00:05:47.000
892,33991743,13,10,0,10,0,7,2025,1,34852320,NULL,2025-08-01 11:48:27.860,NULL
893,35640681,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:48:36.737,2025-08-18 20:19:11.320
894,34179692,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:48:45.723,2025-08-11 17:08:07.360
895,34492763,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:50:07.683,2025-08-19 10:35:52.117
896,30260805,16,0,0,6,1,7,2025,1,34852320,34852320,2025-08-01 11:50:35.907,2025-08-13 08:38:18.957
897,35433691,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:50:37.830,2025-08-16 22:09:18.207
898,34897176,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:50:59.393,2025-08-08 10:13:22.013
899,34038103,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:51:28.133,2025-08-18 22:08:44.337
900,34255591,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 11:51:41.633,2025-08-17 22:00:11.247
901,35265827,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:51:59.573,2025-08-19 07:29:10.600
902,35172393,8,6,0,8,7,7,2025,1,34852320,34852320,2025-08-01 11:52:02.480,2025-08-04 23:59:01.133
903,35346508,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 11:52:15.530,2025-08-01 11:52:16.310
904,30312064,18,0,0,2,3,7,2025,1,34852320,34852320,2025-08-01 11:52:35.233,2025-08-08 11:49:14.740
905,35530407,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 11:52:38.750,2025-08-19 09:52:36.647
906,34930077,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 11:53:27.180,2025-08-01 11:54:07.183
907,35835016,10,1,0,3,9,7,2025,1,34852320,NULL,2025-08-01 11:53:52.133,NULL
908,33332803,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 11:54:16.857,2025-08-11 18:23:59.373
909,35307168,0,9,0,10,4,7,2025,1,34852320,34852320,2025-08-01 11:54:20.233,2025-08-17 07:21:12.973
910,35678819,10,3,0,6,7,7,2025,1,34852320,34852320,2025-08-01 11:54:21.873,2025-08-12 12:36:13.020
911,35337493,14,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 11:54:49.423,2025-08-12 10:29:50.617
912,30234032,17,0,0,2,4,7,2025,1,34852320,NULL,2025-08-01 11:55:23.180,NULL
913,34779375,12,1,0,4,7,7,2025,1,34852320,NULL,2025-08-01 11:55:46.337,NULL
914,34079256,11,0,0,0,12,7,2025,1,34852320,34852320,2025-08-01 11:56:03.670,2025-08-16 17:26:48.737
915,32035609,13,0,0,3,7,7,2025,1,34852320,NULL,2025-08-01 11:56:30.843,NULL
